Ligand,Binding Affinity,rmsd/ub, rmsd/lb
6LU7_idACGLgen4_uff_E=503.41, -8.3, 0.000, 0.000
6LU7_idACGLgen4_uff_E=503.41, -8.1,35.024,38.888
6LU7_idACGLgen4_uff_E=503.41, -8.0,36.823,40.142
6LU7_idACGLgen4_uff_E=503.41, -7.9,52.946,56.660
6LU7_idACGLgen4_uff_E=503.41, -7.9,24.581,28.189
6LU7_idACGLgen4_uff_E=503.41, -7.9,35.648,38.784
6LU7_idACGLgen4_uff_E=503.41, -7.8,35.554,39.299
6LU7_idACGLgen4_uff_E=503.41, -7.8,52.553,54.533
6LU7_idACGLgen4_uff_E=503.41, -7.7,36.939,40.157
6LU7_idACGNgen4_uff_E=621.24, -8.2, 0.000, 0.000
6LU7_idACGNgen4_uff_E=621.24, -7.8, 0.759, 5.456
6LU7_idACGNgen4_uff_E=621.24, -6.7, 1.962, 2.851
6LU7_idACGNgen4_uff_E=621.24, -6.7, 3.281, 4.481
6LU7_idACGNgen4_uff_E=621.24, -6.6,23.846,26.250
6LU7_idACGNgen4_uff_E=621.24, -6.6,23.767,26.154
6LU7_idACGNgen4_uff_E=621.24, -6.5,23.927,25.829
6LU7_idACGNgen4_uff_E=621.24, -6.5,19.709,21.906
6LU7_idACGNgen4_uff_E=621.24, -6.4,20.460,22.627
6LU7_idACGTgen4_uff_E=503.46, -8.5, 0.000, 0.000
6LU7_idACGTgen4_uff_E=503.46, -8.3, 3.257, 5.914
6LU7_idACGTgen4_uff_E=503.46, -8.2,35.183,39.350
6LU7_idACGTgen4_uff_E=503.46, -8.1,24.419,28.238
6LU7_idACGTgen4_uff_E=503.46, -8.0,36.866,40.307
6LU7_idACGTgen4_uff_E=503.46, -7.9,38.320,41.779
6LU7_idACGTgen4_uff_E=503.46, -7.9,28.112,29.563
6LU7_idACGTgen4_uff_E=503.46, -7.7,31.587,34.741
6LU7_idACGTgen4_uff_E=503.46, -7.7,43.720,46.573
6LU7_idACGUgen3_uff_E=562.43, -8.1, 0.000, 0.000
6LU7_idACGUgen3_uff_E=562.43, -7.6, 1.386, 4.020
6LU7_idACGUgen3_uff_E=562.43, -7.4, 1.827, 4.150
6LU7_idACGUgen3_uff_E=562.43, -7.0,19.226,24.184
6LU7_idACGUgen3_uff_E=562.43, -7.0,19.587,25.203
6LU7_idACGUgen3_uff_E=562.43, -7.0,19.376,24.397
6LU7_idACGUgen3_uff_E=562.43, -6.9,18.760,20.925
6LU7_idACGUgen3_uff_E=562.43, -6.9,19.624,22.296
6LU7_idACGUgen3_uff_E=562.43, -6.8, 3.335, 8.853
6LU7_idACGXgen3_uff_E=802.99, -8.3, 0.000, 0.000
6LU7_idACGXgen3_uff_E=802.99, -7.9,21.203,24.137
6LU7_idACGXgen3_uff_E=802.99, -7.8,21.945,24.874
6LU7_idACGXgen3_uff_E=802.99, -7.6,26.220,27.777
6LU7_idACGXgen3_uff_E=802.99, -7.6,25.109,27.788
6LU7_idACGXgen3_uff_E=802.99, -7.5,23.110,25.162
6LU7_idACGXgen3_uff_E=802.99, -7.5, 1.395, 2.161
6LU7_idACGXgen3_uff_E=802.99, -7.4,24.949,28.239
6LU7_idACGXgen3_uff_E=802.99, -7.2, 2.139, 7.022
6LU7_idACHCgen4_uff_E=712.47, -8.2, 0.000, 0.000
6LU7_idACHCgen4_uff_E=712.47, -8.2, 1.695, 5.129
6LU7_idACHCgen4_uff_E=712.47, -7.7, 2.158, 2.965
6LU7_idACHCgen4_uff_E=712.47, -7.7,24.470,26.258
6LU7_idACHCgen4_uff_E=712.47, -7.6,33.157,34.945
6LU7_idACHCgen4_uff_E=712.47, -7.6,32.955,34.687
6LU7_idACHCgen4_uff_E=712.47, -7.5, 2.587, 4.493
6LU7_idACHCgen4_uff_E=712.47, -7.5,24.990,26.805
6LU7_idACHCgen4_uff_E=712.47, -7.4,33.044,34.733
6LU7_idACHHgen4_uff_E=3258.00,-11.5, 0.000, 0.000
6LU7_idACHHgen4_uff_E=3258.00,-11.1, 1.344, 3.916
6LU7_idACHHgen4_uff_E=3258.00,-10.9, 1.358, 2.314
6LU7_idACHHgen4_uff_E=3258.00,-10.8, 2.473, 4.903
6LU7_idACHHgen4_uff_E=3258.00,-10.7, 1.992, 4.498
6LU7_idACHHgen4_uff_E=3258.00,-10.3, 2.020, 2.544
6LU7_idACHHgen4_uff_E=3258.00, -9.9,30.732,34.228
6LU7_idACHHgen4_uff_E=3258.00, -9.8, 3.475, 5.465
6LU7_idACHHgen4_uff_E=3258.00, -9.7,23.937,27.364
6LU7_idACHTgen3_uff_E=481.90, -8.1, 0.000, 0.000
6LU7_idACHTgen3_uff_E=481.90, -7.8, 0.758, 4.995
6LU7_idACHTgen3_uff_E=481.90, -6.7, 3.341, 4.345
6LU7_idACHTgen3_uff_E=481.90, -6.4,23.645,25.386
6LU7_idACHTgen3_uff_E=481.90, -6.4,24.119,25.849
6LU7_idACHTgen3_uff_E=481.90, -6.2, 2.848, 5.721
6LU7_idACHTgen3_uff_E=481.90, -6.2,24.124,26.319
6LU7_idACHTgen3_uff_E=481.90, -6.0, 3.268, 4.329
6LU7_idACHTgen3_uff_E=481.90, -5.9,19.759,21.703
6LU7_idACIAgen4_uff_E=582.48, -8.8, 0.000, 0.000
6LU7_idACIAgen4_uff_E=582.48, -8.7,37.542,39.456
6LU7_idACIAgen4_uff_E=582.48, -8.7,36.967,38.967
6LU7_idACIAgen4_uff_E=582.48, -8.6,25.952,27.534
6LU7_idACIAgen4_uff_E=582.48, -8.6, 4.228, 7.639
6LU7_idACIAgen4_uff_E=582.48, -8.1, 2.255, 7.590
6LU7_idACIAgen4_uff_E=582.48, -7.8,37.170,39.001
6LU7_idACIAgen4_uff_E=582.48, -7.7,35.609,37.758
6LU7_idACIAgen4_uff_E=582.48, -7.7,34.736,36.004
6LU7_idACIMgen4_uff_E=657.93, -8.1, 0.000, 0.000
6LU7_idACIMgen4_uff_E=657.93, -8.1,21.601,23.103
6LU7_idACIMgen4_uff_E=657.93, -8.0,20.532,22.955
6LU7_idACIMgen4_uff_E=657.93, -7.7, 2.031, 2.698
6LU7_idACIMgen4_uff_E=657.93, -7.6, 2.014, 5.916
6LU7_idACIMgen4_uff_E=657.93, -7.3, 2.965, 5.014
6LU7_idACIMgen4_uff_E=657.93, -7.3, 2.809, 4.772
6LU7_idACIMgen4_uff_E=657.93, -7.2,21.929,24.412
6LU7_idACIMgen4_uff_E=657.93, -7.2, 2.704, 7.017
6LU7_idACIOgen3_uff_E=539.65, -7.4, 0.000, 0.000
6LU7_idACIOgen3_uff_E=539.65, -7.3,22.143,25.765
6LU7_idACIOgen3_uff_E=539.65, -7.3, 1.159, 4.131
6LU7_idACIOgen3_uff_E=539.65, -7.0,22.177,26.120
6LU7_idACIOgen3_uff_E=539.65, -6.9,21.919,25.576
6LU7_idACIOgen3_uff_E=539.65, -6.8,28.610,32.425
6LU7_idACIOgen3_uff_E=539.65, -6.7,22.268,25.890
6LU7_idACIOgen3_uff_E=539.65, -6.6,22.876,26.850
6LU7_idACIOgen3_uff_E=539.65, -6.6,26.578,29.859
6LU7_idACITgen4_uff_E=278.59, -8.9, 0.000, 0.000
6LU7_idACITgen4_uff_E=278.59, -8.5, 0.928, 1.705
6LU7_idACITgen4_uff_E=278.59, -8.0, 2.076, 4.032
6LU7_idACITgen4_uff_E=278.59, -8.0, 1.870,12.448
6LU7_idACITgen4_uff_E=278.59, -7.9, 2.329,12.492
6LU7_idACITgen4_uff_E=278.59, -7.7,19.604,25.153
6LU7_idACITgen4_uff_E=278.59, -7.6,17.176,19.988
6LU7_idACITgen4_uff_E=278.59, -7.5, 2.216, 4.097
6LU7_idACITgen4_uff_E=278.59, -7.5, 1.924, 2.633
6LU7_idACJIgen3_uff_E=536.01, -8.6, 0.000, 0.000
6LU7_idACJIgen3_uff_E=536.01, -8.5, 1.759, 2.436
6LU7_idACJIgen3_uff_E=536.01, -7.4, 2.068, 3.022
6LU7_idACJIgen3_uff_E=536.01, -7.2,21.869,25.004
6LU7_idACJIgen3_uff_E=536.01, -7.0, 2.996, 4.286
6LU7_idACJIgen3_uff_E=536.01, -7.0,23.427,25.649
6LU7_idACJIgen3_uff_E=536.01, -7.0,30.036,32.768
6LU7_idACJIgen3_uff_E=536.01, -6.5,28.951,31.898
6LU7_idACJIgen3_uff_E=536.01, -6.4, 2.740, 3.509
6LU7_idACJJgen4_uff_E=517.33, -8.4, 0.000, 0.000
6LU7_idACJJgen4_uff_E=517.33, -7.4, 2.283, 6.875
6LU7_idACJJgen4_uff_E=517.33, -7.3,25.119,26.363
6LU7_idACJJgen4_uff_E=517.33, -7.2,21.555,24.620
6LU7_idACJJgen4_uff_E=517.33, -7.2, 5.914, 8.019
6LU7_idACJJgen4_uff_E=517.33, -7.2,25.108,27.454
6LU7_idACJJgen4_uff_E=517.33, -7.1,21.472,24.683
6LU7_idACJJgen4_uff_E=517.33, -6.9,22.748,25.961
6LU7_idACJJgen4_uff_E=517.33, -6.8, 4.938, 8.442
6LU7_idACJLgen4_uff_E=824.63, -8.5, 0.000, 0.000
6LU7_idACJLgen4_uff_E=824.63, -7.9, 1.961, 6.337
6LU7_idACJLgen4_uff_E=824.63, -7.9,19.154,22.198
6LU7_idACJLgen4_uff_E=824.63, -7.5, 2.814, 7.046
6LU7_idACJLgen4_uff_E=824.63, -7.5,35.808,38.840
6LU7_idACJLgen4_uff_E=824.63, -7.4,19.962,22.501
6LU7_idACJLgen4_uff_E=824.63, -7.4, 4.085, 7.410
6LU7_idACJLgen4_uff_E=824.63, -7.4,14.827,16.835
6LU7_idACJLgen4_uff_E=824.63, -7.4,20.476,23.095
6LU7_idACJYgen1_uff_E=573.28, -8.3, 0.000, 0.000
6LU7_idACJYgen1_uff_E=573.28, -8.0, 4.360, 8.121
6LU7_idACJYgen1_uff_E=573.28, -7.7, 4.036, 8.611
6LU7_idACJYgen1_uff_E=573.28, -7.7, 3.969, 8.705
6LU7_idACJYgen1_uff_E=573.28, -7.5, 4.648, 6.926
6LU7_idACJYgen1_uff_E=573.28, -7.5,19.628,22.637
6LU7_idACJYgen1_uff_E=573.28, -7.4, 4.464, 8.585
6LU7_idACJYgen1_uff_E=573.28, -7.1, 3.865, 8.779
6LU7_idACJYgen1_uff_E=573.28, -7.0, 1.477, 1.806
6LU7_idACKHgen4_uff_E=493.05, -8.3, 0.000, 0.000
6LU7_idACKHgen4_uff_E=493.05, -8.1, 2.008,11.009
6LU7_idACKHgen4_uff_E=493.05, -8.0, 8.116,10.063
6LU7_idACKHgen4_uff_E=493.05, -7.8,22.571,25.999
6LU7_idACKHgen4_uff_E=493.05, -7.8,18.750,19.569
6LU7_idACKHgen4_uff_E=493.05, -7.8,26.169,27.708
6LU7_idACKHgen4_uff_E=493.05, -7.8, 4.235, 5.240
6LU7_idACKHgen4_uff_E=493.05, -7.8,21.412,25.196
6LU7_idACKHgen4_uff_E=493.05, -7.7,23.078,24.060
6LU7_idACKNgen3_uff_E=890.11, -9.0, 0.000, 0.000
6LU7_idACKNgen3_uff_E=890.11, -8.8, 3.708, 8.786
6LU7_idACKNgen3_uff_E=890.11, -8.6,18.723,23.664
6LU7_idACKNgen3_uff_E=890.11, -8.6, 1.503, 2.010
6LU7_idACKNgen3_uff_E=890.11, -8.6, 4.573,10.035
6LU7_idACKNgen3_uff_E=890.11, -8.5, 2.738, 8.066
6LU7_idACKNgen3_uff_E=890.11, -8.4, 2.873, 8.478
6LU7_idACKNgen3_uff_E=890.11, -8.3, 3.370, 6.153
6LU7_idACKNgen3_uff_E=890.11, -8.3, 3.932, 8.937
6LU7_idACKRgen4_uff_E=882.07, -8.4, 0.000, 0.000
6LU7_idACKRgen4_uff_E=882.07, -7.9, 2.437, 8.291
6LU7_idACKRgen4_uff_E=882.07, -7.8, 3.639, 4.472
6LU7_idACKRgen4_uff_E=882.07, -7.7, 1.618, 2.524
6LU7_idACKRgen4_uff_E=882.07, -7.3,22.027,25.179
6LU7_idACKRgen4_uff_E=882.07, -7.3, 6.764, 9.375
6LU7_idACKRgen4_uff_E=882.07, -7.3,21.457,24.836
6LU7_idACKRgen4_uff_E=882.07, -7.3, 2.557, 7.802
6LU7_idACKRgen4_uff_E=882.07, -7.2, 4.502, 7.921
6LU7_idACKVgen3_uff_E=534.75, -8.3, 0.000, 0.000
6LU7_idACKVgen3_uff_E=534.75, -7.9, 0.670, 2.818
6LU7_idACKVgen3_uff_E=534.75, -7.8, 1.682, 2.300
6LU7_idACKVgen3_uff_E=534.75, -7.7, 1.861, 3.230
6LU7_idACKVgen3_uff_E=534.75, -7.6, 2.139, 3.321
6LU7_idACKVgen3_uff_E=534.75, -7.4,19.308,22.252
6LU7_idACKVgen3_uff_E=534.75, -7.3,20.217,24.253
6LU7_idACKVgen3_uff_E=534.75, -7.2, 2.614, 3.469
6LU7_idACKVgen3_uff_E=534.75, -7.2,39.764,44.123
6LU7_idACKVgen4_uff_E=889.49, -9.5, 0.000, 0.000
6LU7_idACKVgen4_uff_E=889.49, -9.3,23.369,28.308
6LU7_idACKVgen4_uff_E=889.49, -9.1, 2.472, 4.436
6LU7_idACKVgen4_uff_E=889.49, -9.0, 3.290, 5.353
6LU7_idACKVgen4_uff_E=889.49, -8.9, 2.107, 2.856
6LU7_idACKVgen4_uff_E=889.49, -8.8,20.403,24.728
6LU7_idACKVgen4_uff_E=889.49, -8.7,24.538,25.913
6LU7_idACKVgen4_uff_E=889.49, -8.7, 6.579,13.919
6LU7_idACKVgen4_uff_E=889.49, -8.7, 3.634, 6.604
6LU7_idACLAgen3_uff_E=632.57, -8.3, 0.000, 0.000
6LU7_idACLAgen3_uff_E=632.57, -7.9, 6.631, 9.903
6LU7_idACLAgen3_uff_E=632.57, -7.9,34.686,37.904
6LU7_idACLAgen3_uff_E=632.57, -7.9, 2.027, 9.373
6LU7_idACLAgen3_uff_E=632.57, -7.6, 5.811, 8.885
6LU7_idACLAgen3_uff_E=632.57, -7.6, 2.970, 8.836
6LU7_idACLAgen3_uff_E=632.57, -7.6, 1.778, 9.633
6LU7_idACLAgen3_uff_E=632.57, -7.6, 4.042, 5.854
6LU7_idACLAgen3_uff_E=632.57, -7.5, 3.886, 7.783
6LU7_idACLEgen4_uff_E=396.35, -8.4, 0.000, 0.000
6LU7_idACLEgen4_uff_E=396.35, -8.0,18.021,21.886
6LU7_idACLEgen4_uff_E=396.35, -7.9, 3.056, 8.510
6LU7_idACLEgen4_uff_E=396.35, -7.9,18.046,22.226
6LU7_idACLEgen4_uff_E=396.35, -7.7,18.232,22.759
6LU7_idACLEgen4_uff_E=396.35, -7.5, 3.368, 9.110
6LU7_idACLEgen4_uff_E=396.35, -7.4,17.889,21.006
6LU7_idACLEgen4_uff_E=396.35, -7.3,23.900,28.017
6LU7_idACLEgen4_uff_E=396.35, -7.3,18.102,21.443
6LU7_idACLWgen4_uff_E=858.47, -7.9, 0.000, 0.000
6LU7_idACLWgen4_uff_E=858.47, -7.8,25.848,26.982
6LU7_idACLWgen4_uff_E=858.47, -7.7,10.245,13.110
6LU7_idACLWgen4_uff_E=858.47, -7.7,10.075,12.716
6LU7_idACLWgen4_uff_E=858.47, -7.6,26.281,27.648
6LU7_idACLWgen4_uff_E=858.47, -7.3,21.825,25.439
6LU7_idACLWgen4_uff_E=858.47, -7.2,24.153,27.223
6LU7_idACLWgen4_uff_E=858.47, -7.1,21.449,24.772
6LU7_idACLWgen4_uff_E=858.47, -7.1,21.435,24.564
6LU7_idACMDgen4_uff_E=3660.46, -9.8, 0.000, 0.000
6LU7_idACMDgen4_uff_E=3660.46, -9.4, 3.107, 6.359
6LU7_idACMDgen4_uff_E=3660.46, -9.4, 1.957, 5.256
6LU7_idACMDgen4_uff_E=3660.46, -9.0,22.888,26.407
6LU7_idACMDgen4_uff_E=3660.46, -8.9, 2.971, 6.968
6LU7_idACMDgen4_uff_E=3660.46, -8.8, 4.191,10.081
6LU7_idACMDgen4_uff_E=3660.46, -8.8, 1.511, 2.149
6LU7_idACMDgen4_uff_E=3660.46, -8.8,21.004,25.772
6LU7_idACMDgen4_uff_E=3660.46, -8.5, 4.944, 7.796
6LU7_idACMGgen4_uff_E=720.65, -8.9, 0.000, 0.000
6LU7_idACMGgen4_uff_E=720.65, -8.8, 1.450, 2.715
6LU7_idACMGgen4_uff_E=720.65, -7.6, 5.542, 8.037
6LU7_idACMGgen4_uff_E=720.65, -7.6, 5.362, 8.018
6LU7_idACMGgen4_uff_E=720.65, -7.4,24.946,26.500
6LU7_idACMGgen4_uff_E=720.65, -7.3,21.822,24.160
6LU7_idACMGgen4_uff_E=720.65, -7.2, 5.486, 8.638
6LU7_idACMGgen4_uff_E=720.65, -7.2,24.274,26.338
6LU7_idACMGgen4_uff_E=720.65, -7.1,23.271,25.394
6LU7_idACMMgen3_uff_E=505.19, -7.9, 0.000, 0.000
6LU7_idACMMgen3_uff_E=505.19, -7.8,16.015,20.252
6LU7_idACMMgen3_uff_E=505.19, -7.6,11.141,13.380
6LU7_idACMMgen3_uff_E=505.19, -7.4,35.332,39.300
6LU7_idACMMgen3_uff_E=505.19, -7.3,37.339,40.454
6LU7_idACMMgen3_uff_E=505.19, -7.2,27.127,28.627
6LU7_idACMMgen3_uff_E=505.19, -7.1,13.032,15.443
6LU7_idACMMgen3_uff_E=505.19, -7.1,10.779,15.075
6LU7_idACMMgen3_uff_E=505.19, -7.1,32.367,35.480
6LU7_idACNDgen3_uff_E=683.20, -9.3, 0.000, 0.000
6LU7_idACNDgen3_uff_E=683.20, -9.3,20.263,23.739
6LU7_idACNDgen3_uff_E=683.20, -8.9, 6.994, 8.948
6LU7_idACNDgen3_uff_E=683.20, -8.8,23.597,25.389
6LU7_idACNDgen3_uff_E=683.20, -8.7, 2.775, 3.723
6LU7_idACNDgen3_uff_E=683.20, -8.6, 2.202, 3.197
6LU7_idACNDgen3_uff_E=683.20, -8.6, 4.744, 6.616
6LU7_idACNDgen3_uff_E=683.20, -8.6,22.507,25.832
6LU7_idACNDgen3_uff_E=683.20, -8.6,13.902,17.188
6LU7_idACNLgen4_uff_E=2047.00, -8.0, 0.000, 0.000
6LU7_idACNLgen4_uff_E=2047.00, -7.7,36.224,39.403
6LU7_idACNLgen4_uff_E=2047.00, -7.7, 3.087, 4.811
6LU7_idACNLgen4_uff_E=2047.00, -7.7,36.162,38.726
6LU7_idACNLgen4_uff_E=2047.00, -7.5, 1.941, 2.830
6LU7_idACNLgen4_uff_E=2047.00, -7.4,34.988,39.686
6LU7_idACNLgen4_uff_E=2047.00, -7.1,34.407,35.946
6LU7_idACNLgen4_uff_E=2047.00, -7.0,34.981,36.737
6LU7_idACNLgen4_uff_E=2047.00, -6.8,34.980,40.469
6LU7_idACNMgen4_uff_E=731.27, -7.7, 0.000, 0.000
6LU7_idACNMgen4_uff_E=731.27, -6.6,24.519,26.532
6LU7_idACNMgen4_uff_E=731.27, -6.6,18.268,20.621
6LU7_idACNMgen4_uff_E=731.27, -6.5,24.528,27.003
6LU7_idACNMgen4_uff_E=731.27, -6.5,27.048,29.280
6LU7_idACNMgen4_uff_E=731.27, -6.5,33.853,35.779
6LU7_idACNMgen4_uff_E=731.27, -6.4, 1.750, 2.335
6LU7_idACNMgen4_uff_E=731.27, -6.3,22.502,24.455
6LU7_idACNMgen4_uff_E=731.27, -6.2,26.513,28.954
6LU7_idACNPgen4_uff_E=787.99, -9.2, 0.000, 0.000
6LU7_idACNPgen4_uff_E=787.99, -8.3, 1.463, 7.232
6LU7_idACNPgen4_uff_E=787.99, -8.2, 5.551, 9.421
6LU7_idACNPgen4_uff_E=787.99, -8.0,21.515,24.390
6LU7_idACNPgen4_uff_E=787.99, -8.0, 1.305, 7.188
6LU7_idACNPgen4_uff_E=787.99, -8.0, 5.640, 7.803
6LU7_idACNPgen4_uff_E=787.99, -8.0, 5.547, 8.117
6LU7_idACNPgen4_uff_E=787.99, -8.0,24.935,27.457
6LU7_idACNPgen4_uff_E=787.99, -7.8, 1.976, 7.112
6LU7_idACNQgen4_uff_E=556.49, -8.3, 0.000, 0.000
6LU7_idACNQgen4_uff_E=556.49, -7.8, 2.181, 7.821
6LU7_idACNQgen4_uff_E=556.49, -7.3,21.437,24.698
6LU7_idACNQgen4_uff_E=556.49, -7.3,25.652,27.384
6LU7_idACNQgen4_uff_E=556.49, -7.1,21.825,25.178
6LU7_idACNQgen4_uff_E=556.49, -7.0,22.089,24.460
6LU7_idACNQgen4_uff_E=556.49, -6.9,25.210,28.938
6LU7_idACNQgen4_uff_E=556.49, -6.8,25.402,28.187
6LU7_idACNQgen4_uff_E=556.49, -6.7,25.550,29.158
6LU7_idACNVgen3_uff_E=1091.55, -8.2, 0.000, 0.000
6LU7_idACNVgen3_uff_E=1091.55, -8.0, 2.775, 4.716
6LU7_idACNVgen3_uff_E=1091.55, -7.9, 3.765, 8.010
6LU7_idACNVgen3_uff_E=1091.55, -7.8, 2.916, 6.386
6LU7_idACNVgen3_uff_E=1091.55, -7.7, 3.089, 9.481
6LU7_idACNVgen3_uff_E=1091.55, -7.7,18.676,21.176
6LU7_idACNVgen3_uff_E=1091.55, -7.6, 2.806, 6.474
6LU7_idACNVgen3_uff_E=1091.55, -7.6,18.285,21.083
6LU7_idACNVgen3_uff_E=1091.55, -7.6, 4.461, 9.912
6LU7_idACOCgen4_uff_E=513.33, -8.2, 0.000, 0.000
6LU7_idACOCgen4_uff_E=513.33, -7.6, 2.955, 7.072
6LU7_idACOCgen4_uff_E=513.33, -7.3, 1.385, 2.214
6LU7_idACOCgen4_uff_E=513.33, -7.1,25.213,28.145
6LU7_idACOCgen4_uff_E=513.33, -7.0,21.360,23.559
6LU7_idACOCgen4_uff_E=513.33, -6.9,21.259,23.913
6LU7_idACOCgen4_uff_E=513.33, -6.7, 2.427, 3.125
6LU7_idACOCgen4_uff_E=513.33, -6.6,23.253,25.700
6LU7_idACOCgen4_uff_E=513.33, -6.5,25.037,27.503
6LU7_idACOGgen3_uff_E=659.22, -8.3, 0.000, 0.000
6LU7_idACOGgen3_uff_E=659.22, -8.3, 4.052,10.306
6LU7_idACOGgen3_uff_E=659.22, -8.0,34.564,37.900
6LU7_idACOGgen3_uff_E=659.22, -8.0, 3.549, 9.208
6LU7_idACOGgen3_uff_E=659.22, -8.0,18.168,20.605
6LU7_idACOGgen3_uff_E=659.22, -7.9,34.994,36.834
6LU7_idACOGgen3_uff_E=659.22, -7.8, 2.659,10.077
6LU7_idACOGgen3_uff_E=659.22, -7.7, 4.396,10.210
6LU7_idACOGgen3_uff_E=659.22, -7.7,18.003,21.263
6LU7_idACPAgen4_uff_E=652.69, -9.4, 0.000, 0.000
6LU7_idACPAgen4_uff_E=652.69, -9.2, 1.626, 2.409
6LU7_idACPAgen4_uff_E=652.69, -9.0, 1.509, 2.549
6LU7_idACPAgen4_uff_E=652.69, -8.9, 1.679, 2.826
6LU7_idACPAgen4_uff_E=652.69, -8.4, 8.064,18.202
6LU7_idACPAgen4_uff_E=652.69, -8.3,16.894,19.223
6LU7_idACPAgen4_uff_E=652.69, -8.3, 4.314,11.014
6LU7_idACPAgen4_uff_E=652.69, -8.3,18.660,22.769
6LU7_idACPAgen4_uff_E=652.69, -8.2,18.847,23.051
6LU7_idACPPgen1_uff_E=816.94, -9.0, 0.000, 0.000
6LU7_idACPPgen1_uff_E=816.94, -8.8,16.542,17.566
6LU7_idACPPgen1_uff_E=816.94, -8.7, 5.575, 8.094
6LU7_idACPPgen1_uff_E=816.94, -8.5, 5.794, 7.360
6LU7_idACPPgen1_uff_E=816.94, -8.3,29.925,32.448
6LU7_idACPPgen1_uff_E=816.94, -8.3,13.321,16.476
6LU7_idACPPgen1_uff_E=816.94, -8.2,27.090,29.376
6LU7_idACPPgen1_uff_E=816.94, -8.1,19.012,21.793
6LU7_idACPPgen1_uff_E=816.94, -8.0,15.334,18.835
6LU7_idACPPgen4_uff_E=567.43, -8.5, 0.000, 0.000
6LU7_idACPPgen4_uff_E=567.43, -7.9,14.978,17.668
6LU7_idACPPgen4_uff_E=567.43, -7.9, 1.480, 1.892
6LU7_idACPPgen4_uff_E=567.43, -7.8, 3.250,10.741
6LU7_idACPPgen4_uff_E=567.43, -7.8, 6.505, 9.382
6LU7_idACPPgen4_uff_E=567.43, -7.8, 2.678, 3.723
6LU7_idACPPgen4_uff_E=567.43, -7.7,21.266,24.700
6LU7_idACPPgen4_uff_E=567.43, -7.7, 2.673, 9.817
6LU7_idACPPgen4_uff_E=567.43, -7.6,18.000,20.036
6LU7_idACQBgen4_uff_E=614.08, -8.5, 0.000, 0.000
6LU7_idACQBgen4_uff_E=614.08, -8.2,37.012,39.104
6LU7_idACQBgen4_uff_E=614.08, -8.1,38.552,40.456
6LU7_idACQBgen4_uff_E=614.08, -8.0,27.165,28.652
6LU7_idACQBgen4_uff_E=614.08, -7.7,37.571,39.598
6LU7_idACQBgen4_uff_E=614.08, -7.7,31.599,33.346
6LU7_idACQBgen4_uff_E=614.08, -7.6,37.513,39.207
6LU7_idACQBgen4_uff_E=614.08, -7.5,26.473,28.712
6LU7_idACQBgen4_uff_E=614.08, -7.4,30.294,31.952
6LU7_idACQMgen4_uff_E=541.43, -8.3, 0.000, 0.000
6LU7_idACQMgen4_uff_E=541.43, -8.1, 0.807, 5.614
6LU7_idACQMgen4_uff_E=541.43, -6.9,23.990,26.553
6LU7_idACQMgen4_uff_E=541.43, -6.9,24.079,26.104
6LU7_idACQMgen4_uff_E=541.43, -6.8, 3.258, 4.583
6LU7_idACQMgen4_uff_E=541.43, -6.7, 4.902, 7.559
6LU7_idACQMgen4_uff_E=541.43, -6.5, 2.558, 6.041
6LU7_idACQMgen4_uff_E=541.43, -6.2, 2.790, 6.301
6LU7_idACQMgen4_uff_E=541.43, -6.1,21.226,23.557
6LU7_idACQPgen4_uff_E=885.87, -8.5, 0.000, 0.000
6LU7_idACQPgen4_uff_E=885.87, -8.3, 2.192,11.363
6LU7_idACQPgen4_uff_E=885.87, -8.3,16.394,19.438
6LU7_idACQPgen4_uff_E=885.87, -8.1,19.390,25.601
6LU7_idACQPgen4_uff_E=885.87, -7.9,29.591,31.311
6LU7_idACQPgen4_uff_E=885.87, -7.7,16.715,19.787
6LU7_idACQPgen4_uff_E=885.87, -7.7, 2.629, 3.751
6LU7_idACQPgen4_uff_E=885.87, -7.7,14.369,19.713
6LU7_idACQPgen4_uff_E=885.87, -7.6, 9.454,12.603
6LU7_idACQQgen4_uff_E=295.51, -8.8, 0.000, 0.000
6LU7_idACQQgen4_uff_E=295.51, -8.2,23.644,27.164
6LU7_idACQQgen4_uff_E=295.51, -8.1,22.300,26.047
6LU7_idACQQgen4_uff_E=295.51, -8.0, 9.443,12.337
6LU7_idACQQgen4_uff_E=295.51, -7.9,21.873,25.012
6LU7_idACQQgen4_uff_E=295.51, -7.8,23.478,27.325
6LU7_idACQQgen4_uff_E=295.51, -7.8,26.101,26.950
6LU7_idACQQgen4_uff_E=295.51, -7.4, 7.748,10.145
6LU7_idACQQgen4_uff_E=295.51, -7.3, 4.987, 9.096
6LU7_idACRIgen4_uff_E=510.12, -8.5, 0.000, 0.000
6LU7_idACRIgen4_uff_E=510.12, -7.8, 3.266, 7.103
6LU7_idACRIgen4_uff_E=510.12, -7.3,21.278,24.133
6LU7_idACRIgen4_uff_E=510.12, -7.3,22.334,25.147
6LU7_idACRIgen4_uff_E=510.12, -7.2,24.734,27.221
6LU7_idACRIgen4_uff_E=510.12, -7.1,21.786,25.057
6LU7_idACRIgen4_uff_E=510.12, -6.9,20.438,23.465
6LU7_idACRIgen4_uff_E=510.12, -6.8,20.872,24.119
6LU7_idACRIgen4_uff_E=510.12, -6.8,26.692,27.757
